match_id,edition_year,tournament_name,stage,group,date,time,stadium,city,host_country,home_team,home_code,away_team,away_code,home_score,away_score,extra_time,penalty_shootout,home_penalties,away_penalties
M-1930-01,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 1,1930-07-13,15:00,Estadio Pocitos,Montevideo,Uruguay,France,FRA,Mexico,MEX,4,1,0,0,0,0
M-1930-02,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 4,1930-07-13,15:00,Estadio Gran Parque Central,Montevideo,Uruguay,United States,USA,Belgium,BEL,3,0,0,0,0,0
M-1930-03,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 2,1930-07-14,12:45,Estadio Gran Parque Central,Montevideo,Uruguay,Yugoslavia,YUG,Brazil,BRA,2,1,0,0,0,0
M-1930-04,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 3,1930-07-14,14:50,Estadio Pocitos,Montevideo,Uruguay,Romania,ROU,Peru,PER,3,1,0,0,0,0
M-1930-05,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 1,1930-07-15,16:00,Estadio Gran Parque Central,Montevideo,Uruguay,Argentina,ARG,France,FRA,1,0,0,0,0,0
M-1930-06,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 1,1930-07-16,14:45,Estadio Gran Parque Central,Montevideo,Uruguay,Chile,CHL,Mexico,MEX,3,0,0,0,0,0
M-1930-07,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 2,1930-07-17,12:45,Estadio Gran Parque Central,Montevideo,Uruguay,Yugoslavia,YUG,Bolivia,BOL,4,0,0,0,0,0
M-1930-08,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 4,1930-07-17,14:45,Estadio Gran Parque Central,Montevideo,Uruguay,United States,USA,Paraguay,PRY,3,0,0,0,0,0
M-1930-09,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 3,1930-07-18,14:30,Estadio Centenario,Montevideo,Uruguay,Uruguay,URY,Peru,PER,1,0,0,0,0,0
M-1930-10,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 1,1930-07-19,12:50,Estadio Centenario,Montevideo,Uruguay,Chile,CHL,France,FRA,1,0,0,0,0,0
M-1930-11,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 1,1930-07-19,15:00,Estadio Centenario,Montevideo,Uruguay,Argentina,ARG,Mexico,MEX,6,3,0,0,0,0
M-1930-12,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 2,1930-07-20,13:00,Estadio Centenario,Montevideo,Uruguay,Brazil,BRA,Bolivia,BOL,4,0,0,0,0,0
M-1930-13,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 4,1930-07-20,15:00,Estadio Centenario,Montevideo,Uruguay,Paraguay,PRY,Belgium,BEL,1,0,0,0,0,0
M-1930-14,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 3,1930-07-21,14:50,Estadio Centenario,Montevideo,Uruguay,Uruguay,URY,Romania,ROU,4,0,0,0,0,0
M-1930-15,1930,Copa Mundial FIFA 1930,Fase de grupos,Grupo 1,1930-07-22,14:45,Estadio Centenario,Montevideo,Uruguay,Argentina,ARG,Chile,CHL,3,1,0,0,0,0
M-1930-16,1930,Copa Mundial FIFA 1930,Semifinales,No aplica,1930-07-26,14:45,Estadio Centenario,Montevideo,Uruguay,Argentina,ARG,United States,USA,6,1,0,0,0,0
M-1930-17,1930,Copa Mundial FIFA 1930,Semifinales,No aplica,1930-07-27,14:45,Estadio Centenario,Montevideo,Uruguay,Uruguay,URY,Yugoslavia,YUG,6,1,0,0,0,0
M-1930-18,1930,Copa Mundial FIFA 1930,Final,No aplica,1930-07-30,14:15,Estadio Centenario,Montevideo,Uruguay,Uruguay,URY,Argentina,ARG,4,2,0,0,0,0
M-1934-01,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Benito Mussolini,Turin,Italy,Austria,AUT,France,FRA,3,2,1,0,0,0
M-1934-02,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Littorio,Trieste,Italy,Czechoslovakia,CSK,Romania,ROU,2,1,0,0,0,0
M-1934-03,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Giovanni Berta,Florence,Italy,Germany,DEU,Belgium,BEL,5,2,0,0,0,0
M-1934-04,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Giorgio Ascarelli,Naples,Italy,Hungary,HUN,Egypt,EGY,4,2,0,0,0,0
M-1934-05,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Nazionale PNF,Rome,Italy,Italy,ITA,United States,USA,7,1,0,0,0,0
M-1934-06,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Luigi Ferraris,Genoa,Italy,Spain,ESP,Brazil,BRA,3,1,0,0,0,0
M-1934-07,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,Stadio Renato Dall'Ara,Bologna,Italy,Sweden,SWE,Argentina,ARG,3,2,0,0,0,0
M-1934-08,1934,Copa Mundial FIFA 1934,Octavos de final,No aplica,1934-05-27,16:00,San Siro,Milan,Italy,Switzerland,CHE,Netherlands,NLD,3,2,0,0,0,0
M-1934-09,1934,Copa Mundial FIFA 1934,Cuartos de final,No aplica,1934-05-31,16:30,Stadio Renato Dall'Ara,Bologna,Italy,Austria,AUT,Hungary,HUN,2,1,0,0,0,0
M-1934-10,1934,Copa Mundial FIFA 1934,Cuartos de final,No aplica,1934-05-31,16:30,Stadio Benito Mussolini,Turin,Italy,Czechoslovakia,CSK,Switzerland,CHE,3,2,0,0,0,0
M-1934-11,1934,Copa Mundial FIFA 1934,Cuartos de final,No aplica,1934-05-31,16:30,San Siro,Milan,Italy,Germany,DEU,Sweden,SWE,2,1,0,0,0,0
M-1934-12,1934,Copa Mundial FIFA 1934,Cuartos de final,No aplica,1934-05-31,16:30,Stadio Giovanni Berta,Florence,Italy,Italy,ITA,Spain,ESP,1,1,1,0,0,0
M-1934-13,1934,Copa Mundial FIFA 1934,Cuartos de final,No aplica,1934-06-01,16:30,Stadio Giovanni Berta,Florence,Italy,Italy,ITA,Spain,ESP,1,0,0,0,0,0
M-1934-14,1934,Copa Mundial FIFA 1934,Semifinales,No aplica,1934-06-03,16:30,Stadio Nazionale PNF,Rome,Italy,Czechoslovakia,CSK,Germany,DEU,3,1,0,0,0,0
M-1934-15,1934,Copa Mundial FIFA 1934,Semifinales,No aplica,1934-06-03,16:30,San Siro,Milan,Italy,Italy,ITA,Austria,AUT,1,0,0,0,0,0
M-1934-16,1934,Copa Mundial FIFA 1934,Tercer lugar,No aplica,1934-06-07,18:00,Stadio Giorgio Ascarelli,Naples,Italy,Germany,DEU,Austria,AUT,3,2,0,0,0,0
M-1934-17,1934,Copa Mundial FIFA 1934,Final,No aplica,1934-06-10,17:00,Stadio Nazionale PNF,Rome,Italy,Italy,ITA,Czechoslovakia,CSK,2,1,1,0,0,0
M-1938-01,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-04,17:00,Parc des Princes,Paris,France,Switzerland,CHE,Germany,DEU,1,1,1,0,0,0
M-1938-02,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-05,17:00,Stade du T.O.E.C.,Toulouse,France,Cuba,CUB,Romania,ROU,3,3,1,0,0,0
M-1938-03,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-05,17:00,Stade Olympique de Colombes,Paris,France,France,FRA,Belgium,BEL,3,1,0,0,0,0
M-1938-04,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-05,17:00,Velodrome Municipal,Reims,France,Hungary,HUN,Dutch East Indies,IDN,6,0,0,0,0,0
M-1938-05,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-05,17:00,Stade Velodrome,Marseille,France,Italy,ITA,Norway,NOR,2,1,1,0,0,0
M-1938-06,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-05,17:30,Stade de la Meinau,Strasbourg,France,Brazil,BRA,Poland,POL,6,5,1,0,0,0
M-1938-07,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-05,18:30,Stade Jules Deschaseaux,Le Havre,France,Czechoslovakia,CSK,Netherlands,NLD,3,0,1,0,0,0
M-1938-08,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-09,18:00,Stade du T.O.E.C.,Toulouse,France,Cuba,CUB,Romania,ROU,2,1,0,0,0,0
M-1938-09,1938,Copa Mundial FIFA 1938,Octavos de final,No aplica,1938-06-09,18:00,Parc des Princes,Paris,France,Switzerland,CHE,Germany,DEU,4,2,0,0,0,0
M-1938-10,1938,Copa Mundial FIFA 1938,Cuartos de final,No aplica,1938-06-12,17:00,Stade du Parc Lescure,Bordeaux,France,Brazil,BRA,Czechoslovakia,CSK,1,1,1,0,0,0
M-1938-11,1938,Copa Mundial FIFA 1938,Cuartos de final,No aplica,1938-06-12,17:00,Stade Victor Boucquey,Lille,France,Hungary,HUN,Switzerland,CHE,2,0,0,0,0,0
M-1938-12,1938,Copa Mundial FIFA 1938,Cuartos de final,No aplica,1938-06-12,17:00,Stade Olympique de Colombes,Paris,France,Italy,ITA,France,FRA,3,1,0,0,0,0
M-1938-13,1938,Copa Mundial FIFA 1938,Cuartos de final,No aplica,1938-06-12,17:00,Stade du Fort Carre,Antibes,France,Sweden,SWE,Cuba,CUB,8,0,0,0,0,0
M-1938-14,1938,Copa Mundial FIFA 1938,Cuartos de final,No aplica,1938-06-14,18:00,Stade du Parc Lescure,Bordeaux,France,Brazil,BRA,Czechoslovakia,CSK,2,1,0,0,0,0
M-1938-15,1938,Copa Mundial FIFA 1938,Semifinales,No aplica,1938-06-16,18:00,Parc des Princes,Paris,France,Hungary,HUN,Sweden,SWE,5,1,0,0,0,0
M-1938-16,1938,Copa Mundial FIFA 1938,Semifinales,No aplica,1938-06-16,18:00,Stade Velodrome,Marseille,France,Italy,ITA,Brazil,BRA,2,1,0,0,0,0
M-1938-17,1938,Copa Mundial FIFA 1938,Tercer lugar,No aplica,1938-06-19,17:00,Stade du Parc Lescure,Bordeaux,France,Brazil,BRA,Sweden,SWE,4,2,0,0,0,0
M-1938-18,1938,Copa Mundial FIFA 1938,Final,No aplica,1938-06-19,17:00,Stade Olympique de Colombes,Paris,France,Italy,ITA,Hungary,HUN,4,2,0,0,0,0
M-1950-01,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 1,1950-06-24,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Brazil,BRA,Mexico,MEX,4,0,0,0,0,0
M-1950-02,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 1,1950-06-25,15:00,Estadio Independencia,Belo Horizonte,Brazil,Yugoslavia,YUG,Switzerland,CHE,3,0,0,0,0,0
M-1950-03,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 2,1950-06-25,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,England,ENG,Chile,CHL,2,0,0,0,0,0
M-1950-04,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 2,1950-06-25,15:00,Estadio Vila Capanema,Curitiba,Brazil,Spain,ESP,United States,USA,3,1,0,0,0,0
M-1950-05,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 3,1950-06-25,15:00,Estadio do Pacaembu,Sao Paulo,Brazil,Sweden,SWE,Italy,ITA,3,2,0,0,0,0
M-1950-06,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 1,1950-06-28,15:00,Estadio do Pacaembu,Sao Paulo,Brazil,Brazil,BRA,Switzerland,CHE,2,2,0,0,0,0
M-1950-07,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 1,1950-06-28,15:00,Estadio dos Eucaliptos,Porto Alegre,Brazil,Yugoslavia,YUG,Mexico,MEX,4,1,0,0,0,0
M-1950-08,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 2,1950-06-29,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Spain,ESP,Chile,CHL,2,0,0,0,0,0
M-1950-09,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 2,1950-06-29,15:00,Estadio Independencia,Belo Horizonte,Brazil,United States,USA,England,ENG,1,0,0,0,0,0
M-1950-10,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 3,1950-06-29,15:30,Estadio Vila Capanema,Curitiba,Brazil,Sweden,SWE,Paraguay,PRY,2,2,0,0,0,0
M-1950-11,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 1,1950-07-01,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Brazil,BRA,Yugoslavia,YUG,2,0,0,0,0,0
M-1950-12,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 2,1950-07-02,15:00,Estadio Ilha do Retiro,Recife,Brazil,Chile,CHL,United States,USA,5,2,0,0,0,0
M-1950-13,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 2,1950-07-02,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Spain,ESP,England,ENG,1,0,0,0,0,0
M-1950-14,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 3,1950-07-02,15:00,Estadio do Pacaembu,Sao Paulo,Brazil,Italy,ITA,Paraguay,PRY,2,0,0,0,0,0
M-1950-15,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 4,1950-07-02,15:00,Estadio Independencia,Belo Horizonte,Brazil,Uruguay,URY,Bolivia,BOL,8,0,0,0,0,0
M-1950-16,1950,Copa Mundial FIFA 1950,Fase de grupos,Grupo 1,1950-07-02,15:40,Estadio dos Eucaliptos,Porto Alegre,Brazil,Switzerland,CHE,Mexico,MEX,2,1,0,0,0,0
M-1950-17,1950,Copa Mundial FIFA 1950,Ronda final,No aplica,1950-07-09,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Brazil,BRA,Sweden,SWE,7,1,0,0,0,0
M-1950-18,1950,Copa Mundial FIFA 1950,Ronda final,No aplica,1950-07-09,15:00,Estadio do Pacaembu,Sao Paulo,Brazil,Uruguay,URY,Spain,ESP,2,2,0,0,0,0
M-1950-19,1950,Copa Mundial FIFA 1950,Ronda final,No aplica,1950-07-13,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Brazil,BRA,Spain,ESP,6,1,0,0,0,0
M-1950-20,1950,Copa Mundial FIFA 1950,Ronda final,No aplica,1950-07-13,15:00,Estadio do Pacaembu,Sao Paulo,Brazil,Uruguay,URY,Sweden,SWE,3,2,0,0,0,0
M-1950-21,1950,Copa Mundial FIFA 1950,Ronda final,No aplica,1950-07-16,15:00,Estadio do Pacaembu,Sao Paulo,Brazil,Sweden,SWE,Spain,ESP,3,1,0,0,0,0
M-1950-22,1950,Copa Mundial FIFA 1950,Ronda final,No aplica,1950-07-16,15:00,Estadio do Maracana,Rio de Janeiro,Brazil,Uruguay,URY,Brazil,BRA,2,1,0,0,0,0
M-1954-01,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 1,1954-06-16,18:00,Charmilles Stadium,Geneva,Switzerland,Brazil,BRA,Mexico,MEX,5,0,0,0,0,0
M-1954-02,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 1,1954-06-16,18:00,Stade Olympique de la Pontaise,Lausanne,Switzerland,Yugoslavia,YUG,France,FRA,1,0,0,0,0,0
M-1954-03,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 3,1954-06-16,18:00,Hardturm Stadium,Zurich,Switzerland,Austria,AUT,Scotland,SCO,1,0,0,0,0,0
M-1954-04,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 3,1954-06-16,18:00,Wankdorf Stadium,Bern,Switzerland,Uruguay,URY,Czechoslovakia,CSK,2,0,0,0,0,0
M-1954-05,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 4,1954-06-17,17:50,Stade Olympique de la Pontaise,Lausanne,Switzerland,Switzerland,CHE,Italy,ITA,2,1,0,0,0,0
M-1954-06,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 2,1954-06-17,18:00,Hardturm Stadium,Zurich,Switzerland,Hungary,HUN,South Korea,KOR,9,0,0,0,0,0
M-1954-07,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 2,1954-06-17,18:00,Wankdorf Stadium,Bern,Switzerland,West Germany,DEU,Turkey,TUR,4,1,0,0,0,0
M-1954-08,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 4,1954-06-17,18:10,St. Jakob Stadium,Basel,Switzerland,England,ENG,Belgium,BEL,4,4,1,0,0,0
M-1954-09,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 3,1954-06-19,16:50,St. Jakob Stadium,Basel,Switzerland,Uruguay,URY,Scotland,SCO,7,0,0,0,0,0
M-1954-10,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 1,1954-06-19,17:00,Stade Olympique de la Pontaise,Lausanne,Switzerland,Brazil,BRA,Yugoslavia,YUG,1,1,1,0,0,0
M-1954-11,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 3,1954-06-19,17:00,Hardturm Stadium,Zurich,Switzerland,Austria,AUT,Czechoslovakia,CSK,5,0,0,0,0,0
M-1954-12,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 1,1954-06-19,17:10,Charmilles Stadium,Geneva,Switzerland,France,FRA,Mexico,MEX,3,2,0,0,0,0
M-1954-13,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 2,1954-06-20,16:50,St. Jakob Stadium,Basel,Switzerland,Hungary,HUN,West Germany,DEU,8,3,0,0,0,0
M-1954-14,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 2,1954-06-20,17:00,Charmilles Stadium,Geneva,Switzerland,Turkey,TUR,South Korea,KOR,7,0,0,0,0,0
M-1954-15,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 4,1954-06-20,17:00,Cornaredo Stadium,Lugano,Switzerland,Italy,ITA,Belgium,BEL,4,1,0,0,0,0
M-1954-16,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 4,1954-06-20,17:10,Wankdorf Stadium,Bern,Switzerland,England,ENG,Switzerland,CHE,2,0,0,0,0,0
M-1954-17,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 2,1954-06-23,18:00,Hardturm Stadium,Zurich,Switzerland,West Germany,DEU,Turkey,TUR,7,2,0,0,0,0
M-1954-18,1954,Copa Mundial FIFA 1954,Fase de grupos,Grupo 4,1954-06-23,18:00,St. Jakob Stadium,Basel,Switzerland,Switzerland,CHE,Italy,ITA,4,1,0,0,0,0
M-1954-19,1954,Copa Mundial FIFA 1954,Cuartos de final,No aplica,1954-06-26,17:00,Stade Olympique de la Pontaise,Lausanne,Switzerland,Austria,AUT,Switzerland,CHE,7,5,0,0,0,0
M-1954-20,1954,Copa Mundial FIFA 1954,Cuartos de final,No aplica,1954-06-26,17:00,St. Jakob Stadium,Basel,Switzerland,Uruguay,URY,England,ENG,4,2,0,0,0,0
M-1954-21,1954,Copa Mundial FIFA 1954,Cuartos de final,No aplica,1954-06-27,17:00,Wankdorf Stadium,Bern,Switzerland,Hungary,HUN,Brazil,BRA,4,2,0,0,0,0
M-1954-22,1954,Copa Mundial FIFA 1954,Cuartos de final,No aplica,1954-06-27,17:00,Charmilles Stadium,Geneva,Switzerland,West Germany,DEU,Yugoslavia,YUG,2,0,0,0,0,0
M-1954-23,1954,Copa Mundial FIFA 1954,Semifinales,No aplica,1954-06-30,18:00,Stade Olympique de la Pontaise,Lausanne,Switzerland,Hungary,HUN,Uruguay,URY,4,2,1,0,0,0
M-1954-24,1954,Copa Mundial FIFA 1954,Semifinales,No aplica,1954-06-30,18:00,St. Jakob Stadium,Basel,Switzerland,West Germany,DEU,Austria,AUT,6,1,0,0,0,0
M-1954-25,1954,Copa Mundial FIFA 1954,Tercer lugar,No aplica,1954-07-03,17:00,Hardturm Stadium,Zurich,Switzerland,Austria,AUT,Uruguay,URY,3,1,0,0,0,0
M-1954-26,1954,Copa Mundial FIFA 1954,Final,No aplica,1954-07-04,17:00,Wankdorf Stadium,Bern,Switzerland,West Germany,DEU,Hungary,HUN,3,2,0,0,0,0
M-1958-01,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-08,14:00,Rasunda Stadium,Solna,Sweden,Sweden,SWE,Mexico,MEX,3,0,0,0,0,0
M-1958-02,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-08,19:00,Malmo Stadion,Malmo,Sweden,Argentina,ARG,West Germany,DEU,1,3,0,0,0,0
M-1958-03,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-08,19:00,Orjans Vall,Halmstad,Sweden,Northern Ireland,NIR,Czechoslovakia,CSK,1,0,0,0,0,0
M-1958-04,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 2,1958-06-08,19:00,Idrottsparken,Norrkoping,Sweden,France,FRA,Paraguay,PRY,7,3,0,0,0,0
M-1958-05,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 2,1958-06-08,19:00,Arosvallen,Vasteras,Sweden,Yugoslavia,YUG,Scotland,SCO,1,1,0,0,0,0
M-1958-06,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-08,19:00,Jernvallen,Sandviken,Sweden,Hungary,HUN,Wales,WAL,1,1,0,0,0,0
M-1958-07,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-08,19:00,Rimnersvallen,Uddevalla,Sweden,Brazil,BRA,Austria,AUT,3,0,0,0,0,0
M-1958-08,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-08,19:00,Ullevi,Gothenburg,Sweden,Soviet Union,SUN,England,ENG,2,2,0,0,0,0
M-1958-09,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-11,19:00,Orjans Vall,Halmstad,Sweden,Argentina,ARG,Northern Ireland,NIR,3,1,0,0,0,0
M-1958-10,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-11,19:00,Olympia,Helsingborg,Sweden,West Germany,DEU,Czechoslovakia,CSK,2,2,0,0,0,0
M-1958-11,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 2,1958-06-11,19:00,Idrottsparken,Norrkoping,Sweden,Paraguay,PRY,Scotland,SCO,3,2,0,0,0,0
M-1958-12,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 2,1958-06-11,19:00,Arosvallen,Vasteras,Sweden,Yugoslavia,YUG,France,FRA,3,2,0,0,0,0
M-1958-13,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-11,19:00,Rasunda Stadium,Solna,Sweden,Mexico,MEX,Wales,WAL,1,1,0,0,0,0
M-1958-14,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-11,19:00,Ullevi,Gothenburg,Sweden,Brazil,BRA,England,ENG,0,0,0,0,0,0
M-1958-15,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-11,19:00,Ryavallen,Boras,Sweden,Soviet Union,SUN,Austria,AUT,2,0,0,0,0,0
M-1958-16,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-12,19:00,Rasunda Stadium,Solna,Sweden,Sweden,SWE,Hungary,HUN,2,1,0,0,0,0
M-1958-17,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-15,14:00,Rasunda Stadium,Solna,Sweden,Sweden,SWE,Wales,WAL,0,0,0,0,0,0
M-1958-18,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-15,19:00,Olympia,Helsingborg,Sweden,Czechoslovakia,CSK,Argentina,ARG,6,1,0,0,0,0
M-1958-19,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-15,19:00,Malmo Stadion,Malmo,Sweden,West Germany,DEU,Northern Ireland,NIR,2,2,0,0,0,0
M-1958-20,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 2,1958-06-15,19:00,Eyravallen,Orebro,Sweden,France,FRA,Scotland,SCO,2,1,0,0,0,0
M-1958-21,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 2,1958-06-15,19:00,Tunavallen,Eskilstuna,Sweden,Paraguay,PRY,Yugoslavia,YUG,3,3,0,0,0,0
M-1958-22,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-15,19:00,Jernvallen,Sandviken,Sweden,Hungary,HUN,Mexico,MEX,4,0,0,0,0,0
M-1958-23,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-15,19:00,Ullevi,Gothenburg,Sweden,Brazil,BRA,Soviet Union,SUN,2,0,0,0,0,0
M-1958-24,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-15,19:00,Ryavallen,Boras,Sweden,England,ENG,Austria,AUT,2,2,0,0,0,0
M-1958-25,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 1,1958-06-17,19:00,Malmo Stadion,Malmo,Sweden,Northern Ireland,NIR,Czechoslovakia,CSK,2,1,1,0,0,0
M-1958-26,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 3,1958-06-17,19:00,Rasunda Stadium,Solna,Sweden,Wales,WAL,Hungary,HUN,2,1,0,0,0,0
M-1958-27,1958,Copa Mundial FIFA 1958,Fase de grupos,Grupo 4,1958-06-17,19:00,Ullevi,Gothenburg,Sweden,Soviet Union,SUN,England,ENG,1,0,0,0,0,0
M-1958-28,1958,Copa Mundial FIFA 1958,Cuartos de final,No aplica,1958-06-19,19:00,Ullevi,Gothenburg,Sweden,Brazil,BRA,Wales,WAL,1,0,0,0,0,0
M-1958-29,1958,Copa Mundial FIFA 1958,Cuartos de final,No aplica,1958-06-19,19:00,Idrottsparken,Norrkoping,Sweden,France,FRA,Northern Ireland,NIR,4,0,0,0,0,0
M-1958-30,1958,Copa Mundial FIFA 1958,Cuartos de final,No aplica,1958-06-19,19:00,Rasunda Stadium,Solna,Sweden,Sweden,SWE,Soviet Union,SUN,2,0,0,0,0,0
M-1958-31,1958,Copa Mundial FIFA 1958,Cuartos de final,No aplica,1958-06-19,19:00,Malmo Stadion,Malmo,Sweden,West Germany,DEU,Yugoslavia,YUG,1,0,0,0,0,0
M-1958-32,1958,Copa Mundial FIFA 1958,Semifinales,No aplica,1958-06-24,19:00,Rasunda Stadium,Solna,Sweden,Brazil,BRA,France,FRA,5,2,0,0,0,0
M-1958-33,1958,Copa Mundial FIFA 1958,Semifinales,No aplica,1958-06-24,19:00,Ullevi,Gothenburg,Sweden,Sweden,SWE,West Germany,DEU,3,1,0,0,0,0
M-1958-34,1958,Copa Mundial FIFA 1958,Tercer lugar,No aplica,1958-06-28,17:00,Ullevi,Gothenburg,Sweden,France,FRA,West Germany,DEU,6,3,0,0,0,0
M-1958-35,1958,Copa Mundial FIFA 1958,Final,No aplica,1958-06-29,15:00,Rasunda Stadium,Solna,Sweden,Brazil,BRA,Sweden,SWE,5,2,0,0,0,0
M-1962-01,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 1,1962-05-30,15:00,Estadio Carlos Dittborn,Arica,Chile,Uruguay,URY,Colombia,COL,2,1,0,0,0,0
M-1962-02,1962,Copa Mundial FIFA 1962,Fase de grupos,Grupo 2,1962-05-30,15:00,Estadio Nacional,Santiago,Chile,Chile,CHL,Switzerland,CHE,3,1,0,0,0,0
